Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2),WD2 (g/km^2),WD3 (g/km^2),WD4 (g/km^2),Sea State,Source,Info,Comments,,,,,
,,,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,(Beaufort Scale),,,,,,,,
5/9/2013,-15.1943,123.3441,0.00,0.00,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
5/9/2013,-14.2914,124.7811,0.00,0.00,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
5/9/2013,-14.2834,124.7901,0.00,735.72,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
5/9/2013,-14.2750,124.8004,0.00,0.00,783.97,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-13.7461,127.5980,"1,241.15",620.58,620.58,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-13.7412,127.6131,0.00,0.00,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-13.7361,127.6277,0.00,0.00,0.00,0.00,,,,,2.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-12.8234,129.3859,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-12.8191,129.4002,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
7/9/2013,-12.8145,129.4155,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
8/9/2013,-12.4140,130.1598,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
8/9/2013,-12.4086,130.1689,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,,trawl data,,,,
8/9/2013,-12.4039,130.1783,0.00,0.00,0.00,0.00,,,,,4.00,J. Reisser,Solander/Trip 5866,57,trawl data,,,,
8/6/2011,-34.4496,172.5043,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
8/6/2011,-34.6558,173.9083,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
8/6/2011,-34.8568,171.9522,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
9/6/2011,-37.3198,168.4993,,,,0.00,,,,0.00,6.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
9/6/2011,-37.5657,168.1478,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
10/6/2011,-38.9872,165.4990,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
10/6/2011,-39.0537,165.0963,,,,0.00,,,,0.00,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
12/6/2011,-40.3355,157.5950,,,,0.00,,,,0.00,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
12/6/2011,-40.4730,156.6113,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
14/6/2011,-42.2173,150.2536,,,,0.00,,,,,3.00,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
13/8/2011,-43.2618,145.2735,,,,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
13/8/2011,-42.9225,144.9950,,,,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
14/8/2011,-40.2843,143.3303,,,,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
14/8/2011,-39.6825,143.0513,,,,4.76,,,,"4,884.00",5.00,J. Reisser,Southern Surveyor/ss2011_t03,"1 buoy, 1 hard plastic fragment","visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
16/8/2011,-36.1124,136.3708,,,,2.79,,,,27.90,6.00,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
18/8/2011,-35.2483,129.6340,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
18/8/2011,-35.1658,128.7305,,,,2.62,,,,26.20,3.00,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
19/8/2011,-34.8472,124.5750,,,,2.63,,,,26.30,5.00,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
20/8/2011,-34.8935,120.5352,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
20/8/2011,-35.0805,119.6786,,,,9.57,,,,95.70,2.00,J. Reisser,Southern Surveyor/ss2011_t03,4 hard plastic fragments,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
21/8/2011,-35.4067,116.3392,,,,2.94,,,,29.40,6.00,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
12/4/2012,-41.1126,148.8108,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2012_t01,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
13/4/2012,-38.3263,149.7718,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2012_t01,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
7/6/2012,-17.6009,177.4351,,,,68.18,,,,"2,149.50",1.00,J. Reisser,Southern Surveyor/ss2012_t03,"1 kitchen sponge, 5 soft plastic fragments, 1 shoe sole, 1 plastic bottle, 3 plastic bags, 1 styrofoam fragment, 6 hard plastic fragments","visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
7/6/2012,-17.9528,177.1627,,,,26.92,,,,538.65,1.00,J. Reisser,Southern Surveyor/ss2012_t03,"1 styrofoam fragment, 6 hard plastic fragments","visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
7/6/2012,-18.2483,176.8459,,,,7.89,,,,144.65,2.00,J. Reisser,Southern Surveyor/ss2012_t03,"2 plastic bags, 1 hard plastic fragment","visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
8/6/2012,-20.6834,174.2265,,,,0.00,,,,0.00,3.00,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
9/6/2012,-23.2345,171.2442,,,,0.00,,,,0.00,4.00,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
9/6/2012,-23.5707,170.7835,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
15/6/12,-36.4095,154.3994,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
17/6/12,-42.7485,148.5285,,,,0.00,,,,0.00,5.00,J. Reisser,Southern Surveyor/ss2012_t03,31,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
2/9/2013,-21.1825,115.5248,,,,0.00,,,,0.00,4.00,J. Reisser,Solander/Trip 5866,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
3/9/2013,-19.9238,117.1168,,,,0.00,,,,0.00,3.00,J. Reisser,Solander/Trip 5866,2,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat",,,,
20/05/2008,42.9905,6.4062,,,,0.00,,,,0.00,0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,42.9885,6.4672,,,,0.00,,,,0.00,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,42.9862,6.4991,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,42.9768,6.5611,,,,1.96,,,,19.60,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,42.9666,6.6219,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.1411,6.9730,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.1783,7.0104,,,,1.96,,,,19.60,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.2166,7.0478,,,,3.93,,,,196.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.2553,7.0859,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.2941,7.1243,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.3317,7.1611,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.3690,7.1959,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.3928,7.1651,,,,3.93,,,,"2,044.70",2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.4076,7.0842,,,,7.86,,,,78.40,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
20/05/2008,43.4216,7.0155,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3823,6.9233,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3787,6.9794,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3758,7.0368,,,,5.89,,,,58.80,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3738,7.0925,,,,3.93,,,,39.20,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3722,7.1514,,,,7.86,,,,"1,902.60",0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3700,7.2031,,,,0.00,,,,0.00,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3742,7.2676,,,,5.89,,,,215.60,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3768,7.3375,,,,3.93,,,,196.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3649,7.3069,,,,1.96,,,,19.60,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3479,7.2387,,,,1.96,,,,176.40,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3303,7.1696,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3137,7.1019,,,,3.93,,,,39.20,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.2682,6.8859,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3027,6.9248,,,,3.93,,,,39.20,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3138,6.9668,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3481,6.9982,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
21/05/2008,43.3839,7.0298,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
22/05/2008,43.6879,7.4692,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
22/05/2008,43.6478,7.4976,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
22/05/2008,43.5176,7.5261,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
22/05/2008,43.5040,7.4613,,,,25.54,,,,668.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.4819,7.0825,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.4610,7.1332,,,,1.96,,,,176.40,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.4386,7.1908,,,,1.96,,,,19.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.4162,7.2492,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.3958,7.3050,,,,3.93,,,,155.20,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.3766,7.3600,,,,1.96,,,,"2,000.60",1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.3579,7.4172,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.3265,7.4256,,,,3.93,,,,468.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.3050,7.3760,,,,7.86,,,,194.40,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.2652,7.3481,,,,19.65,,,,468.80,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.2194,7.3680,,,,11.79,,,,117.60,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.1742,7.3873,,,,5.89,,,,58.80,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.1289,7.4073,,,,1.96,,,,19.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.0842,7.4281,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,43.0392,7.4493,,,,5.89,,,,331.60,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9986,7.4472,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9712,7.3914,,,,1.96,,,,176.40,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.8987,7.2270,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9062,7.1523,,,,5.89,,,,58.80,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9132,7.0773,,,,3.93,,,,155.20,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9216,6.9997,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9304,6.9225,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9398,6.8491,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9471,6.7724,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9540,6.6971,,,,13.75,,,,137.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
23/05/2008,42.9649,6.6231,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.9631,6.2806,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.9187,6.2976,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.8727,6.3134,,,,7.86,,,,78.40,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.8299,6.3317,,,,5.89,,,,58.80,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7873,6.3521,,,,1.96,,,,19.60,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7537,6.3406,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7113,6.3663,,,,13.75,,,,137.20,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7248,6.3048,,,,0.00,,,,0.00,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7204,6.2448,,,,9.82,,,,98.00,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7137,6.1843,,,,23.58,,,,235.20,0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7053,6.1234,,,,19.65,,,,352.80,0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7066,6.0727,,,,5.89,,,,58.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7067,6.0662,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7324,6.0058,,,,1.96,,,,19.60,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7582,5.9445,,,,0.00,,,,0.00,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.8051,5.7427,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7922,5.6725,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7786,5.6068,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
30/05/2008,42.7651,5.5430,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8378,5.4744,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8405,5.4115,,,,1.96,,,,135.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8450,5.3446,,,,1.96,,,,19.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8498,5.2777,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8404,5.2511,,,,0.00,,,,156.80,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
31/05/2008,42.8137,5.2937,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.7216,6.6075,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.6823,6.6507,,,,5.89,,,,58.80,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.6429,6.6922,,,,5.89,,,,215.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.6037,6.7353,,,,9.82,,,,"1,922.20",2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.5619,6.7852,,,,7.86,,,,194.40,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.5213,6.8333,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.4799,6.8805,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.4273,6.8634,,,,0.00,,,,0.00,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.3966,6.9111,,,,3.93,,,,39.20,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.3662,6.9605,,,,17.68,,,,646.80,2.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.3355,7.0105,,,,19.65,,,,385.50,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.3554,7.0568,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.4042,7.0723,,,,1.96,,,,19.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.4532,7.0880,,,,3.93,,,,39.20,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.4583,7.0912,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.5102,7.1122,,,,3.93,,,,352.80,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
2/6/2008,42.5630,7.1300,,,,1.96,,,,19.60,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3130,7.4368,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3350,7.4295,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3250,7.4076,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3158,7.3877,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3184,7.3693,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3303,7.3485,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3570,7.3208,,,,3.93,,,,196.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3905,7.3559,,,,5.89,,,,58.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4246,7.3911,,,,5.89,,,,58.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4596,7.4270,,,,7.86,,,,78.40,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4948,7.4633,,,,5.89,,,,215.60,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.5311,7.5041,,,,0.00,,,,0.00,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.5649,7.5454,,,,1.96,,,,19.60,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.5359,7.5852,,,,1.96,,,,135.60,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.5018,7.6253,,,,1.96,,,,333.20,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4995,7.6280,,,,0.00,,,,0.00,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4688,7.6655,,,,21.61,,,,372.40,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4375,7.7083,,,,5.89,,,,529.20,1.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.4065,7.7559,,,,7.86,,,,392.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
3/6/2008,43.3838,7.7373,,,,7.86,,,,78.40,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.4894,7.2869,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.4582,7.3320,,,,0.00,,,,352.80,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.2891,7.8605,,,,0.00,,,,0.00,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3358,7.8405,,,,5.89,,,,174.80,0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3525,7.7999,,,,3.93,,,,"2,177.00",0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3547,7.7943,,,,0.00,,,,0.00,0.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3685,7.7312,,,,1.96,,,,176.40,0.50,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3823,7.6682,,,,0.00,,,,156.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
4/6/2008,43.3952,7.6086,,,,0.00,,,,156.80,1.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
5/6/2008,43.2185,7.1313,,,,0.00,,,,0.00,2.00,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,,,,,
